sys_RespNum,sys_StartTime,sys_EndTime,sys_ElapsedTime,sys_SumPageTimes,sys_StartTimeStamp,sys_EndTimeStamp,sys_DataSource,sys_RespStatus,sys_DispositionCode,sys_LastQuestion,sys_UserJavaScript,sys_UserAgent,sys_OperatingSystem,sys_Browser,sys_IPAddress,sys_ScreenWidth,sys_CAPIDeviceID,Agreement,Q0,Q1,Q1a,Q2_1,Q2_2,Q2_3,Q2_4,Q2_5,Q2_6,Q2_5_other,firstQ4,Q4a1,firstQ3,firstQ3a,secondQ4,Q4a,Q5,CBC_Random1,CBC_Random3,CBC_Random4,CBC_Random5,CBC_Random6,CBC_Random2,WTP,Q12,Q12_8_other,Q13toQ16_r1,Q13toQ16_r2,Q13toQ16_r3,Q13toQ16_r4,Q17,Q17_4_other,Q18,Q18_5_other,Q991,Q992,Q993,Q19_1,Q19_2,Q19_3,Q19_4,Q19_5,Q19_6,Q19_7,Q19_8,Q19_9,Q19_10,Q19_9_other,secondQ3,secondQ3a,Q20toQ34_r1,Q20toQ34_r2,Q20toQ34_r3,Q20toQ34_r4,Q20toQ34_r5,Q20toQ34_r6,Q20toQ34_r7,Q20toQ34_r8,Q20toQ34_r9,Q20toQ34_r10,Q20toQ34_r11,Q20toQ34_r12,Q20toQ34_r13,Q20toQ34_r14,Q20toQ34_r15,Q37,Documentaries,Optimism,Q41_1,Q42_1,Q43_1,Q45_1,Q46_1,Prefernottosay_1,Q47,Q48,Q49,Q50,Q50_6_other,Q51,Q51_9_other,Q52,Q53,Comments,sys_CBCVersion_CBC,sys_CBCDesignID_CBC,sys_block_set_1,sys_pagetime_1,sys_pagetime_2,sys_pagetime_3,sys_pagetime_4,sys_pagetime_5,sys_pagetime_6,sys_pagetime_7,sys_pagetime_8,sys_pagetime_9,sys_pagetime_10,sys_pagetime_11,sys_pagetime_12,sys_pagetime_13,sys_pagetime_14,sys_pagetime_15,sys_pagetime_16,sys_pagetime_17,sys_pagetime_18,sys_pagetime_19,sys_pagetime_20,sys_pagetime_21,sys_pagetime_22,sys_pagetime_23,sys_pagetime_24,sys_pagetime_25,sys_pagetime_26,sys_pagetime_27,sys_pagetime_28,sys_pagetime_29,sys_pagetime_30,sys_pagetime_31,sys_pagetime_32,sys_pagetime_33,sys_pagetime_34,sys_pagetime_35,sys_pagetime_36,sys_pagetime_37,sys_pagetime_38,sys_pagetime_39,sys_pagetime_40,sys_pagetime_41,sys_pagetime_42,sys_pagetime_43,sys_pagetime_44,sys_pagetime_45,sys_pagetime_46,sys_pagetime_47
11,17 Dec 2021 - 18:34:32 CET,17 Dec 2021 - 18:52:11 CET,0h 17m 39s,0h 17m 35s,1639762472,1639763531,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 11; TECNO AC8 Build/RP1A.200720.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/96.0.4664.92 Mobile Safari/537.36",Android 11,Chrome 96.0.4664.92,41.215.37.86,360,,1,1,2,,0,1,1,0,0,0,,2,,,,,,1,1,2,1,1,2,1,3,5,,1,1,3,3,3,,2,,3,3,3,0,0,1,1,0,1,1,0,0,0,,3,6,3,4,5,5,5,3,5,5,5,4,5,5,5,3,5,6,2,2,16,73,75,67,30,0,29,2,6,5,,1,,91,91,Thank you for the concern on marine life,11,CBC3_1618573147_0,"1,2",29,18,9,,27,8,,,,,,6,32,17,33,67,184,141,9,73,9,12,16,13,22,12,15,17,15,13,12,45,72,14,11,17,8,5,12,11,6,3,17,6,6,20,22
12,17 Dec 2021 - 18:35:17 CET,17 Dec 2021 - 19:04:16 CET,0h 28m 59s,0h 28m 55s,1639762517,1639764256,1,5,,Terminate,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",Windows 10.0,Chrome 96.0.4664.110,41.84.152.6,1024,,1,1,1,2,0,1,0,0,0,0,,1,1000,,,,,1,1,1,1,1,1,1,15,1,,5,5,5,4,1,,2,,2,1,1,0,1,1,0,0,0,0,0,0,0,,4,6,5,5,4,5,5,1,3,3,5,4,5,4,5,1,4,1,1,1,100,100,98,100,18,0,38,2,3,5,,1,,91,91,,12,CBC3_1618573147_0,"1,2",10,120,9,10,11,7,18,,,,,6,244,13,85,22,369,13,8,7,30,6,27,16,21,38,12,17,58,20,11,236,16,25,8,14,30,20,26,15,31,18,16,31,11,31,9
13,17 Dec 2021 - 18:36:46 CET,17 Dec 2021 - 18:48:43 CET,0h 11m 57s,0h 13m 44s,1639762606,1639763323,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 10; TECNO CD7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.85 Mobile Safari/537.36",Android 10,Chrome 94.0.4606.85,196.216.95.112,360,,1,1,1,2,0,1,1,0,0,0,,1,500,4,6,,,1,3,3,3,3,3,3,2,2,,5,4,4,4,2,,1,,4,4,4,1,0,1,0,0,1,1,1,0,0,,,,5,4,5,4,5,4,4,4,4,4,4,4,4,4,4,6,1,2,58,71,76,73,85,1,22,2,1,3,,8,,91,91,I enjoyed doing the survey,13,CBC3_1618573147_0,"2,1",28,13,7,13,18,23,23,21,10,,,9,16,33,29,58,40,20,8,12,5,9,12,109,12,15,18,13,13,,,59,5,11,7,15,8,4,3,9,9,5,11,6,8,33,18
14,17 Dec 2021 - 18:37:46 CET,17 Dec 2021 - 18:54:43 CET,0h 16m 57s,0h 16m 52s,1639762666,1639763683,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 9; TA-1032 Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/92.0.4515.131 Mobile Safari/537.36",Android 9,Chrome 92.0.4515.131,154.159.238.41,360,,1,1,2,,1,1,0,1,0,0,,1,20000,,,,,1,2,2,1,1,1,1,20,1,,1,1,1,1,3,,2,,3,3,3,1,1,1,1,1,1,1,0,0,0,,4,6,5,5,5,5,5,3,3,4,5,5,5,5,4,4,4,7,1,2,72,88,19,80,52,1,41,1,6,4,,1,,91,91,Very educative survey,14,CBC3_1618573147_0,"1,2",53,11,12,,23,8,22,,,,,8,29,46,92,55,53,32,12,11,8,13,17,25,30,32,31,25,29,25,17,78,15,14,12,29,15,15,38,19,9,5,18,8,9,35,27
15,17 Dec 2021 - 18:39:34 CET,17 Dec 2021 - 18:52:45 CET,0h 13m 11s,0h 13m 10s,1639762774,1639763565,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 11; Nokia 2.4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.210 Mobile Safari/537.36",Android 11,Chrome 90.0.4430.210,196.96.132.177,412,,1,1,2,,0,0,0,1,0,0,,2,,4,5,,,1,1,1,1,2,2,1,12,5,,5,4,5,4,3,,2,,3,4,4,0,0,0,1,0,0,0,0,0,0,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7,1,3,66,86,100,50,42,1,55,1,3,4,,2,,91,91,,15,CBC3_1618573147_0,"2,1",10,15,8,,19,9,,25,12,,,8,62,33,82,18,17,12,16,9,11,9,18,12,30,26,17,23,15,,,54,15,11,17,29,14,12,22,24,13,4,18,9,10,24,8
16,17 Dec 2021 - 18:39:56 CET,17 Dec 2021 - 18:45:14 CET,0h 5m 18s,0h 5m 18s,1639762796,1639763114,1,2,,Text4,1,"Mozilla/5.0 (Linux; Android 6.0; TECNO-W3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.143 Mobile Safari/537.36",Android 6.0,Chrome 75.0.3770.143,196.105.5.43,320,,1,1,2,,0,1,1,0,0,0,,2,,4,6,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,1",37,11,11,,34,12,,151,22,,,58,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,17 Dec 2021 - 18:40:05 CET,17 Dec 2021 - 18:55:02 CET,0h 14m 57s,0h 14m 53s,1639762805,1639763702,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 9; JKM-LX1 Build/HUAWEIJKM-LX1; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/96.0.4664.104 Mobile Safari/537.36",Android 9,Chrome 96.0.4664.104,197.237.194.64,360,,1,1,1,2,0,1,1,0,0,0,,1,,,,,,1,1,1,2,1,2,1,16,2,,5,5,5,3,3,,2,,4,4,4,1,1,1,1,1,1,1,1,0,0,,4,6,5,5,5,4,5,5,5,5,5,3,5,5,5,5,5,6,2,3,72,81,94,51,,1,24,2,5,4,,1,,91,91,,17,CBC3_1618573147_0,"1,2",13,41,154,48,16,12,10,,,,,7,37,34,64,27,27,19,26,19,15,11,19,13,16,13,19,11,56,6,22,41,9,7,9,14,5,9,9,4,6,3,9,4,4,15,3
18,17 Dec 2021 - 18:40:55 CET,17 Dec 2021 - 18:50:09 CET,0h 9m 14s,0h 9m 13s,1639762855,1639763409,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 9; CPH1923) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.71 Mobile Safari/537.36",Android 9,Chrome 94.0.4606.71,2c0f:fe38:2246:4879:1:0:1f68:2a21,360,,1,1,2,,0,0,0,0,0,1,,1,500,,,,,1,1,1,1,2,1,2,20,1,,4,2,4,4,2,,2,,4,4,4,1,0,0,0,0,0,0,0,0,0,,4,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7,1,3,100,63,100,100,100,0,24,2,5,4,,4,,91,1,,18,CBC3_1618573147_0,"1,2",9,8,7,,23,6,7,,,,,7,10,22,8,3,18,24,17,6,6,6,12,16,34,19,10,15,17,18,6,62,10,8,16,23,9,11,10,15,8,4,10,10,9,18,5
19,17 Dec 2021 - 18:43:36 CET,17 Dec 2021 - 19:18:24 CET,0h 34m 48s,0h 39m 16s,1639763016,1639765104,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 11; SM-A207F Build/RP1A.200720.012; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/96.0.4664.104 Mobile Safari/537.36",Android 11,Chrome 96.0.4664.104,154.122.237.65,412,,1,1,2,,0,0,0,0,0,1,,2,,4,3,,,1,1,3,2,3,3,3,3,5,,3,3,4,3,2,,1,,3,3,3,1,1,1,1,0,0,1,1,0,0,,,,4,1,3,5,5,4,4,4,5,4,4,4,4,4,4,6,1,2,30,67,48,46,28,0,58,2,2,4,,1,,91,91,,19,CBC3_1618573147_0,"2,1",367,26,8,,20,10,,53,63,,,22,88,123,136,151,32,20,18,41,15,15,22,67,38,91,42,127,81,,,327,58,15,19,95,108,33,92,40,17,6,21,23,20,30,6
20,17 Dec 2021 - 18:47:57 CET,17 Dec 2021 - 19:04:45 CET,0h 16m 48s,0h 16m 47s,1639763277,1639764285,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 6.0; CRO-U00) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.74 Mobile Safari/537.36",Android 6.0,Chrome 95.0.4638.74,154.123.240.246,320,,1,1,2,,1,0,1,0,0,0,,1,10000,4,5,,,1,2,2,1,1,2,1,16,5,,1,1,1,1,3,,2,,3,4,3,1,1,1,1,1,1,1,1,0,0,,,,4,5,5,5,5,3,5,5,5,3,5,5,5,4,5,7,1,2,100,100,100,100,71,0,39,1,3,4,,4,,91,91,Very informative,20,CBC3_1618573147_0,"2,1",50,16,9,,13,5,17,18,14,,,8,60,46,36,54,27,26,18,14,12,9,18,26,19,15,21,20,22,,,66,24,10,12,29,8,10,70,21,60,6,81,12,8,31,16
21,17 Dec 2021 - 18:54:13 CET,17 Dec 2021 - 19:10:34 CET,0h 16m 21s,0h 16m 18s,1639763653,1639764634,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 10; NEON_RAY_PRO) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.85 Mobile Safari/537.36",Android 10,Chrome 94.0.4606.85,2c0f:fe38:2406:b63f:1:0:ae02:8c5,361,,1,3,2,,0,0,0,0,0,1,,1,,4,4,,,1,1,2,1,1,1,2,3,1,,4,4,4,4,3,,2,,4,4,3,1,0,0,0,0,0,0,0,0,0,,,,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,7,1,1,97,100,100,100,82,0,22,1,1,4,,8,,91,91,Its a nice survey for our better future,21,CBC3_1618573147_0,"2,1",67,17,8,,13,8,9,19,10,,,9,21,13,14,3,38,10,4,9,9,7,18,20,29,17,17,23,13,,,92,24,8,8,54,183,13,108,20,10,4,15,11,11,38,21
22,17 Dec 2021 - 18:56:17 CET,17 Dec 2021 - 19:14:50 CET,0h 18m 33s,0h 18m 29s,1639763777,1639764890,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 10; Infinix X680) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.92 Mobile Safari/537.36",Android 10,Chrome 96.0.4664.92,2c0f:fe38:2246:3c92:1:0:18a1:b4c7,360,,1,1,1,2,0,1,1,0,0,0,,2,,4,4,,,1,2,2,1,2,2,1,2,2,,1,4,4,3,3,,1,,4,4,4,1,0,0,0,0,0,0,0,0,0,,,,3,3,3,4,3,4,3,4,4,4,4,4,5,4,5,5,2,1,33,37,65,63,,0,25,2,1,4,,1,,91,91,Give me more survey please,22,CBC3_1618573147_0,"2,1",11,10,12,10,24,7,,20,10,,,7,19,25,314,38,69,22,35,18,14,10,9,20,30,19,7,26,14,,,70,16,8,13,34,9,10,17,15,13,5,10,14,12,48,26
23,17 Dec 2021 - 18:56:50 CET,17 Dec 2021 - 19:29:42 CET,0h 32m 52s,0h 32m 49s,1639763810,1639765782,1,5,,Terminate,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36",Windows 10.0,Chrome 96.0.4664.93,102.167.84.167,1366,,1,1,2,,1,1,0,0,0,0,,1,,,,,,1,2,1,2,2,1,2,11,1,,3,4,5,5,2,,2,,4,3,3,1,1,1,1,1,1,1,1,0,0,,4,4,5,5,5,5,5,4,4,5,5,4,4,5,5,4,5,7,1,2,16,83,71,93,61,0,56,2,3,4,,1,,91,91,I love the preciseness of the survey questions.  Great work.,23,CBC3_1618573147_0,"1,2",88,347,8,,45,9,43,,,,,8,75,125,155,79,101,52,133,33,41,22,39,33,42,38,18,27,25,26,20,67,19,114,14,31,11,15,26,33,8,4,20,10,9,20,24
24,17 Dec 2021 - 19:15:11 CET,18 Dec 2021 - 08:59:14 CET,13h 44m 3s,13h 44m 1s,1639764911,1639814354,1,2,,Q13toQ16,1,"Mozilla/5.0 (Linux; Android 10; Infinix X657) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Mobile Safari/537.36",Android 10,Chrome 93.0.4577.82,105.160.126.202,360,,1,1,1,2,0,0,1,0,0,0,,2,,4,4,,,1,1,2,2,2,2,2,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,CBC3_1618573147_0,"2,1",19,11,10,14,23,19,,43,12,,,11,39,8,3,7,49160,9,8,10,13,8,17,16,,,,,,,,,,,,,,,,,,,,,,,
