sys_RespNum,sys_StartTime,sys_EndTime,sys_ElapsedTime,sys_SumPageTimes,sys_StartTimeStamp,sys_EndTimeStamp,sys_DataSource,sys_RespStatus,sys_DispositionCode,sys_LastQuestion,sys_UserJavaScript,sys_UserAgent,sys_OperatingSystem,sys_Browser,sys_IPAddress,sys_ScreenWidth,sys_CAPIDeviceID,Agreement,Q0,Q1,Q1a,Q2_1,Q2_2,Q2_3,Q2_4,Q2_5,Q2_6,Q2_5_other,firstQ4,Q4a1,firstQ3,firstQ3a,secondQ4,Q4a,Q5,CBC_Random1,CBC_Random3,CBC_Random4,CBC_Random5,CBC_Random6,CBC_Random2,WTP,Q12,Q12_8_other,Q13toQ16_r1,Q13toQ16_r2,Q13toQ16_r3,Q13toQ16_r4,Q17,Q17_4_other,Q18,Q18_5_other,Q991,Q992,Q993,Q19_1,Q19_2,Q19_3,Q19_4,Q19_5,Q19_6,Q19_7,Q19_8,Q19_9,Q19_10,Q19_9_other,secondQ3,secondQ3a,Q20toQ34_r1,Q20toQ34_r2,Q20toQ34_r3,Q20toQ34_r4,Q20toQ34_r5,Q20toQ34_r6,Q20toQ34_r7,Q20toQ34_r8,Q20toQ34_r9,Q20toQ34_r10,Q20toQ34_r11,Q20toQ34_r12,Q20toQ34_r13,Q20toQ34_r14,Q20toQ34_r15,Q37,Documentaries,Optimism,Q41_1,Q42_1,Q43_1,Q45_1,Q46_1,Prefernottosay_1,Q47,Q48,Q49,Q50,Q50_6_other,Q51,Q51_9_other,Q52,Q53,Comments,sys_CBCVersion_CBC,sys_CBCDesignID_CBC,sys_block_set_1,sys_pagetime_1,sys_pagetime_2,sys_pagetime_3,sys_pagetime_4,sys_pagetime_5,sys_pagetime_6,sys_pagetime_7,sys_pagetime_8,sys_pagetime_9,sys_pagetime_10,sys_pagetime_11,sys_pagetime_12,sys_pagetime_13,sys_pagetime_14,sys_pagetime_15,sys_pagetime_16,sys_pagetime_17,sys_pagetime_18,sys_pagetime_19,sys_pagetime_20,sys_pagetime_21,sys_pagetime_22,sys_pagetime_23,sys_pagetime_24,sys_pagetime_25,sys_pagetime_26,sys_pagetime_27,sys_pagetime_28,sys_pagetime_29,sys_pagetime_30,sys_pagetime_31,sys_pagetime_32,sys_pagetime_33,sys_pagetime_34,sys_pagetime_35,sys_pagetime_36,sys_pagetime_37,sys_pagetime_38,sys_pagetime_39,sys_pagetime_40,sys_pagetime_41,sys_pagetime_42,sys_pagetime_43,sys_pagetime_44,sys_pagetime_45,sys_pagetime_46,sys_pagetime_47
152,22 Dec 2021 - 09:48:26 CET,22 Dec 2021 - 10:00:15 CET,0h 11m 49s,0h 11m 47s,1640162906,1640163615,1,5,,Terminate,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",Windows 10.0,Chrome 96.0.4664.110,122.60.235.215,958,,1,2,2,,0,0,0,0,0,1,,2,,4,5,,,1,2,2,2,1,1,1,5,2,,4,4,5,4,1,,1,,2,3,1,1,0,0,0,0,0,0,0,0,0,,,,3,4,4,3,3,4,4,3,4,4,5,4,4,4,4,5,2,1,79,64,62,65,60,0,29,2,5,3,,1,,77,127,,152,CBC3_1618573147_0,"2,1",5,42,3,,6,3,,6,7,,,9,9,5,39,1,21,10,8,32,5,3,8,8,25,4,48,64,4,,,117,6,5,39,26,8,53,2,4,5,4,2,4,5,54,3
153,22 Dec 2021 - 10:31:00 CET,22 Dec 2021 - 10:42:33 CET,0h 11m 33s,0h 11m 29s,1640165460,1640166153,1,5,,Terminate,1,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.182 Safari/537.36",Windows 7,Chrome 88.0.4324.182,101.100.142.142,1366,,1,2,2,,0,1,1,1,0,0,,1,350,,,,,1,2,1,1,2,1,1,14,1,,5,4,5,4,3,,2,,4,4,3,1,1,1,0,0,1,1,0,0,0,,4,4,4,3,5,5,4,4,3,3,4,5,4,3,3,4,5,6,1,1,86,81,85,81,86,0,36,1,4,4,,1,,127,127,,153,CBC3_1618573147_0,"1,2",151,50,22,,11,4,8,,,,,5,15,8,16,3,13,26,21,28,49,21,20,67,166,6,5,5,8,5,3,11,8,4,2,6,3,3,3,4,11,5,5,7,4,26,2
154,22 Dec 2021 - 10:31:24 CET,22 Dec 2021 - 10:34:27 CET,0h 3m 3s,0h 3m 3s,1640165484,1640165667,1,5,,Terminate,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.2 Mobile/15E148 Safari/604.1",,Safari 604.1,2407:7000:9c97:8000:852:1e07:d9bd:cb83,428,,1,3,2,,0,0,0,0,0,1,,1,20,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,4,1,4,3,4,2,2,2,4,3,3,3,3,3,4,6,1,2,58,72,46,73,,1,,1,2,4,,8,,127,127,,,,"1,2",7,8,3,,14,3,5,,,,,5,,,,,,,,,,,,,,,,,,10,4,49,15,5,5,5,8,2,2,5,1,2,4,4,4,16,4
155,22 Dec 2021 - 11:07:17 CET,22 Dec 2021 - 11:12:20 CET,0h 5m 3s,0h 4m 58s,1640167637,1640167940,1,5,,Terminate,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Mobile/15E148 Safari/604.1",,Safari 604.1,2406:e003:1029:9401:38b5:631f:98f2:a8f3,375,,1,1,2,,0,1,1,0,0,0,,2,,3,6,,,1,2,1,1,2,2,1,16,2,,3,4,4,4,2,,2,,2,3,4,1,1,1,1,1,1,1,1,0,0,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7,3,3,79,24,56,100,,1,,2,3,7,,10,,38,127,,155,CBC3_1618573147_0,"2,1",27,9,5,,15,6,,1,7,,,10,4,4,7,0,13,5,8,5,3,5,9,10,17,6,0,5,9,,,22,4,9,7,8,9,8,6,9,5,2,8,2,6,27,3
156,22 Dec 2021 - 11:16:11 CET,22 Dec 2021 - 11:18:43 CET,0h 2m 32s,0h 2m 32s,1640168171,1640168323,1,2,,Optimism,1,"Mozilla/5.0 (Linux; Android 9; AMN-LX2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.104 Mobile Safari/537.36",Android 9,Chrome 96.0.4664.104,115.189.129.6,360,,1,1,1,6,0,0,1,0,0,0,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,4,3,4,3,4,3,5,4,4,4,4,4,4,4,4,4,1,,,,,,,,,,,,,,,,,,,,"1,2",7,9,6,6,17,6,,,,,,5,,,,,,,,,,,,,,,,,,12,3,54,5,29,,,,,,,,,,,,,
157,22 Dec 2021 - 11:21:06 CET,22 Dec 2021 - 11:21:34 CET,0h 0m 28s,0h 0m 28s,1640168466,1640168494,1,2,,Q2,1,"Mozilla/5.0 (Linux; Android 10; Lenovo TB-X505F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.104 Safari/537.36",Android 10,Chrome 96.0.4664.104,2406:e003:2013:e01:2008:9dce:3bc6:89da,616,,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,17,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,22 Dec 2021 - 11:29:00 CET,22 Dec 2021 - 11:33:58 CET,0h 4m 58s,0h 4m 58s,1640168940,1640169238,1,5,,Terminate,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Mobile/15E148 Safari/604.1",,Safari 604.1,222.155.55.153,390,,1,2,1,6,1,1,1,0,0,0,,1,150,4,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,1,2,73,62,57,82,56,0,43,2,3,2,,1,,127,127,,,,"2,1",8,8,6,9,11,6,11,17,7,,,8,,,,,,,,,,,,,,,,,,,,40,17,6,17,16,10,11,11,11,7,6,6,17,7,28,5
159,22 Dec 2021 - 11:35:28 CET,22 Dec 2021 - 11:40:10 CET,0h 4m 42s,0h 4m 41s,1640169328,1640169610,1,5,,Terminate,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/96.0.4664.116 Mobile/15E148 Safari/604.1",,Mobile 15E148,121.72.119.41,428,,1,1,1,6,0,1,1,1,0,0,,1,1000,4,6,,,1,1,2,2,1,1,2,10,1,,3,4,4,3,3,,1,,2,1,2,0,1,1,0,1,0,0,0,0,0,,,,2,3,3,3,4,4,3,3,4,3,4,4,3,3,4,4,2,1,77,71,74,82,79,0,26,1,8,3,,1,,127,127,Nothing,159,CBC3_1618573147_0,"2,1",5,38,7,6,6,1,5,6,6,,,4,7,8,14,7,8,3,4,5,3,3,10,9,8,4,6,5,11,,,20,7,1,4,2,2,5,0,4,5,2,7,2,2,19,5
160,22 Dec 2021 - 12:04:33 CET,22 Dec 2021 - 12:13:04 CET,0h 8m 31s,0h 8m 28s,1640171073,1640171584,1,5,,Terminate,1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",Mac OS X 10.15.6,Safari 14.1.2,2404:4408:4743:5200:d45a:8969:2b94:6a39,1024,,1,1,1,1,1,0,1,0,0,0,,1,200,,,,,1,1,1,2,2,1,2,4,1,,5,5,5,5,1,,2,,3,3,2,1,1,1,1,1,1,1,0,0,0,,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,75,72,77,76,37,0,36,1,4,5,,4,,127,127,Keep up good work,160,CBC3_1618573147_0,"1,2",8,4,7,6,22,6,8,,,,,7,11,5,30,5,9,11,6,16,5,9,12,15,17,35,10,11,17,18,28,23,14,3,36,14,7,7,9,10,4,3,5,5,7,21,10
161,22 Dec 2021 - 12:12:45 CET,22 Dec 2021 - 12:19:33 CET,0h 6m 48s,0h 6m 48s,1640171565,1640171973,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 12; Pixel 3 XL) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.104 Mobile Safari/537.36",Android 12,Chrome 96.0.4664.104,2406:e003:10e1:7d01:9007:b753:dcb7:be66,412,,1,3,1,3,1,0,0,0,0,0,,2,,,,,,1,1,2,2,2,2,2,14,5,,5,4,4,3,3,,3,,4,4,4,1,1,0,1,1,1,1,0,0,0,,4,6,4,3,4,4,4,3,4,3,5,4,4,4,5,5,5,7,2,2,87,71,73,100,,1,29,2,3,4,,1,,127,127,,161,CBC3_1618573147_0,"1,2",4,9,4,10,10,2,,,,,,7,2,6,7,0,20,6,8,7,3,7,12,9,17,12,18,18,17,10,9,54,8,5,7,14,6,11,19,5,10,2,4,4,6,20,3
162,22 Dec 2021 - 12:29:50 CET,22 Dec 2021 - 12:36:33 CET,0h 6m 43s,0h 6m 41s,1640172590,1640172993,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 10; CPH2185 Build/QP1A.190711.020; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/96.0.4664.92 Mobile Safari/537.36 EdgW/1.0",Android 10,EdgW 1.0,118.149.92.215,360,,1,3,2,,0,0,0,0,0,1,,2,,4,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,4,5,5,5,5,5,5,5,5,5,5,1,5,6,1,2,24,65,62,38,78,0,28,2,3,1,,10,,127,127,,,,"2,1",67,7,7,,14,7,,16,13,,,5,,,,,,,,,,,,,,,,,,,,94,19,10,14,27,19,14,19,11,8,4,18,14,13,44,4
163,22 Dec 2021 - 13:01:23 CET,22 Dec 2021 - 13:01:42 CET,0h 0m 19s,0h 0m 19s,1640174483,1640174502,1,2,,Q2,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Mobile/15E148 Safari/604.1",,Safari 604.1,2406:e003:104d:a101:6418:ef8a:b89c:3b58,320,,1,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,5,5,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,22 Dec 2021 - 13:14:01 CET,22 Dec 2021 - 13:17:46 CET,0h 3m 45s,0h 3m 45s,1640175241,1640175466,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 10; STK-L22) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.104 Mobile Safari/537.36",Android 10,Chrome 96.0.4664.104,122.56.196.178,360,,1,2,2,,0,0,0,0,0,1,,2,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,1,3,3,3,5,4,3,5,1,1,1,1,1,1,1,1,2,4,100,100,100,0,100,1,34,1,2,7,,6,,127,127,,,,"1,2",6,5,3,,4,3,,,,,,3,,,,,,,,,,,,,,,,,,3,3,55,7,3,3,4,4,6,4,5,12,6,4,6,19,57,6
165,22 Dec 2021 - 14:15:51 CET,22 Dec 2021 - 14:15:51 CET,0h 0m 0s,0h 0m 0s,1640178951,1640178951,1,4,,TERMINATEEARLY,1,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:95.0) Gecko/20100101 Firefox/95.0,Windows 10.0,Firefox 95.0,94.155.41.149,1536,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,22 Dec 2021 - 15:45:57 CET,22 Dec 2021 - 15:50:05 CET,0h 4m 8s,0h 4m 7s,1640184357,1640184605,1,5,,Terminate,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36",Windows 10.0,Chrome 96.0.4664.45,119.224.59.251,1536,,1,2,2,,0,0,0,0,0,1,,2,,4,4,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,5,5,5,2,4,4,3,3,4,5,5,2,2,3,2,3,79,10,77,34,56,0,53,2,4,1,,9,home duties,127,127,"no thanks, nice short survey.",,,"2,1",36,5,5,,8,5,,11,12,,,6,,,,,,,,,,,,,,,,,,,,46,11,7,8,9,6,6,12,8,7,4,8,7,16,18,22
167,22 Dec 2021 - 16:12:50 CET,22 Dec 2021 - 16:25:43 CET,0h 12m 53s,0h 12m 52s,1640185970,1640186743,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 8.1.0; VFD 529) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.104 Mobile Safari/537.36",Android 8.1.0,Chrome 96.0.4664.104,115.189.90.171,320,,1,3,2,,0,0,0,0,0,1,,2,,3,7,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,4,5,4,2,4,3,3,4,3,4,5,2,4,5,1,2,100,96,100,100,100,0,51,2,2,2,,6,,150,127,,,,"2,1",15,15,8,,23,6,,28,14,,,9,,,,,,,,,,,,,,,,,,,,105,28,12,14,130,18,17,44,210,9,3,5,8,21,34,11
168,22 Dec 2021 - 16:39:25 CET,22 Dec 2021 - 16:44:21 CET,0h 4m 56s,0h 4m 55s,1640187565,1640187861,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 11; SAMSUNG SM-G975F) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/16.0 Chrome/92.0.4515.166 Mobile Safari/537.36",Android 11,Chrome 92.0.4515.166,151.210.160.137,360,,1,1,2,,0,0,0,0,0,1,,2,,,,,,1,2,2,2,2,2,1,7,1,,5,4,4,3,1,,1,,4,3,4,1,1,1,1,1,1,1,1,0,0,,3,2,4,4,4,5,5,5,5,4,5,5,5,4,4,4,5,7,1,2,68,84,100,83,100,0,38,2,4,5,,1,,130,127,,168,CBC3_1618573147_0,"1,2",17,8,3,,7,3,,,,,,6,3,3,7,6,9,5,4,6,2,6,9,7,12,6,5,10,10,11,5,31,7,8,7,6,6,5,14,6,4,2,15,5,4,18,4
169,22 Dec 2021 - 16:46:15 CET,22 Dec 2021 - 16:50:25 CET,0h 4m 10s,0h 4m 9s,1640187975,1640188225,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G930F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.104 Mobile Safari/537.36",Android 8.0.0,Chrome 96.0.4664.104,2406:5a00:6cd8:2600:2d33:d0ce:53ee:71f3,360,,1,3,2,,0,0,0,0,0,1,,1,,4,5,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,5,5,5,5,5,5,4,4,4,5,5,4,5,5,2,3,57,39,55,65,,1,36,2,4,4,,1,,80,127,,,,"2,1",114,11,7,,8,7,7,16,10,,,9,,,,,,,,,,,,,,,,,,,,49,12,8,11,13,8,9,10,7,7,3,7,4,4,18,4
170,22 Dec 2021 - 16:53:21 CET,22 Dec 2021 - 16:57:03 CET,0h 3m 42s,0h 3m 41s,1640188401,1640188623,1,5,,Terminate,1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.2 Safari/605.1.15",Mac OS X 10.15.6,Safari 15.2,2606:54c0:57c0:48::2e:e,375,,1,1,1,2,0,0,1,0,0,0,,2,,4,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,5,5,5,4,5,5,5,5,5,5,5,5,5,4,2,2,56,50,37,65,,1,35,2,5,4,,6,,60,127,,,,"2,1",6,8,6,5,7,5,,14,6,,,8,,,,,,,,,,,,,,,,,,,,36,10,7,5,8,6,7,2,6,7,3,5,5,11,40,4
171,22 Dec 2021 - 16:53:47 CET,22 Dec 2021 - 16:56:33 CET,0h 2m 46s,0h 2m 45s,1640188427,1640188593,1,5,,Terminate,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36 Edg/96.0.1054.62",Windows 10.0,Edg 96.0.1054.62,2404:4408:774f:7100:955c:ed7f:daa1:de50,1054,,1,2,2,,0,1,0,0,0,0,,2,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,1,1,75,71,80,84,95,0,,1,2,2,,6,,127,127,,,,"1,2",5,7,4,,4,5,,,,,,4,,,,,,,,,,,,,,,,,,6,5,15,6,5,3,6,2,3,4,4,10,3,6,9,5,45,4
172,22 Dec 2021 - 16:56:45 CET,22 Dec 2021 - 17:03:13 CET,0h 6m 28s,0h 6m 22s,1640188605,1640188993,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 11; SM-A305GN) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.104 Mobile Safari/537.36",Android 11,Chrome 96.0.4664.104,2407:7000:aa12:fb00:8d01:afb9:dc4e:519a,360,,1,1,1,4,1,1,1,0,0,0,,1,200,3,4,,,1,2,2,1,2,1,2,15,6,,5,5,5,5,3,,2,,4,4,4,1,1,1,0,1,1,1,1,0,0,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7,2,3,98,92,75,99,91,0,39,2,8,7,,10,,80,127,Knowledgeable survey,172,CBC3_1618573147_0,"2,1",8,15,12,8,38,4,12,14,6,,,5,8,10,10,3,14,7,6,6,9,5,8,12,12,7,4,7,16,,,25,7,6,8,5,6,5,4,7,7,2,2,2,3,21,14
173,22 Dec 2021 - 16:58:45 CET,22 Dec 2021 - 17:05:37 CET,0h 6m 52s,0h 6m 48s,1640188725,1640189137,1,5,,Terminate,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",,Mobile 15E148,2406:5a00:9c23:5200:e00a:480d:adea:6a0c,414,,1,3,1,2,0,1,1,1,0,0,,1,25,,,,,1,1,3,3,3,1,2,5,5,,4,5,5,4,3,,3,,3,4,4,1,0,0,1,1,0,1,0,0,0,,4,6,5,5,5,5,5,5,4,5,5,4,5,5,5,4,5,5,1,2,81,56,59,59,0,0,23,2,2,4,,1,,10,127,,173,CBC3_1618573147_0,"1,2",5,7,4,8,8,5,6,,,,,7,6,6,16,5,10,6,3,3,7,4,10,18,18,17,16,16,18,9,8,33,14,6,9,12,14,11,13,11,9,3,2,4,3,19,4
174,22 Dec 2021 - 17:05:15 CET,22 Dec 2021 - 17:10:11 CET,0h 4m 56s,0h 4m 56s,1640189115,1640189411,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 9; SM-N950F Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/96.0.4664.104 Mobile Safari/537.36",Android 9,Chrome 96.0.4664.104,125.237.213.89,412,,1,2,2,,0,0,0,0,0,1,,2,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,3,3,3,4,3,2,4,3,4,3,3,4,5,3,3,4,2,3,31,37,66,38,,1,47,1,5,5,,1,,127,127,,,,"1,2",15,7,9,,8,7,,,,,,8,,,,,,,,,,,,,,,,,,9,,62,13,8,15,18,18,13,19,7,9,5,7,8,6,34,6
175,22 Dec 2021 - 17:05:15 CET,22 Dec 2021 - 17:17:37 CET,0h 12m 22s,0h 12m 21s,1640189115,1640189857,1,5,,Terminate,1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Mac OS X 10.15.6,Safari 15.1,125.239.155.24,1024,,1,3,2,,1,0,1,0,0,0,,2,,,,,,1,2,1,1,1,1,2,11,2,,4,4,4,4,3,,1,,3,4,4,1,0,0,0,1,1,1,0,0,0,,4,7,4,4,5,5,5,3,3,4,5,4,4,5,5,5,5,5,2,3,20,13,95,45,57,0,22,2,4,3,,8,,127,127,,175,CBC3_1618573147_0,"1,2",4,12,6,,22,7,,,,,,10,45,33,52,3,18,22,24,9,11,32,20,23,15,19,17,33,24,25,14,50,13,7,10,28,8,14,14,15,8,3,6,5,4,54,6
176,22 Dec 2021 - 17:14:24 CET,22 Dec 2021 - 17:24:03 CET,0h 9m 39s,0h 9m 39s,1640189664,1640190243,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 11) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/96.0.4664.104 Mobile DuckDuckGo/5 Safari/537.36",Android 11,DuckDuckGo 5,219.88.67.210,412,,1,3,2,,0,0,0,0,0,1,,1,60,3,3,,,1,1,2,1,1,1,1,9,3,,4,5,5,4,2,,3,,3,4,3,1,0,1,1,1,1,0,0,0,0,,,,4,5,5,5,5,5,3,4,5,4,4,3,3,4,3,6,1,2,69,63,80,57,68,0,39,2,4,4,,1,,127,127,,176,CBC3_1618573147_0,"2,1",6,6,4,,8,3,45,9,14,,,9,17,23,10,35,13,25,18,16,17,33,13,14,17,6,17,14,15,,,49,10,8,6,38,5,6,7,6,5,2,5,6,3,17,3
177,22 Dec 2021 - 17:14:27 CET,22 Dec 2021 - 17:29:56 CET,0h 15m 29s,0h 15m 24s,1640189667,1640190596,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 11; SM-G970F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.104 Mobile Safari/537.36",Android 11,Chrome 96.0.4664.104,121.98.237.203,360,,1,2,1,2,1,0,1,0,0,0,,2,,4,4,,,1,3,1,2,3,2,1,3,8,$$ value,4,3,3,5,1,,1,,4,3,1,1,1,0,1,1,0,0,0,0,0,,,,4,4,1,3,4,3,1,3,2,1,3,3,5,3,3,5,2,3,91,16,39,85,26,0,57,2,5,5,,9,Not working   not looking,127,127,,177,CBC3_1618573147_0,"2,1",21,10,5,21,10,5,,28,9,,,7,21,39,42,47,52,15,15,11,17,8,14,50,23,8,26,17,16,,,88,15,8,16,27,10,11,11,10,8,4,7,6,52,50,85
178,22 Dec 2021 - 17:14:51 CET,22 Dec 2021 - 17:24:49 CET,0h 9m 58s,0h 9m 56s,1640189691,1640190289,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 11; SAMSUNG SM-A705MN) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/16.0 Chrome/92.0.4515.166 Mobile Safari/537.36",Android 11,Chrome 92.0.4515.166,203.211.77.229,412,,1,2,1,2,1,0,1,0,0,0,,1,20,,,,,1,2,2,2,2,3,3,5,8,My Financials and other charities closer to home,4,4,4,4,1,,1,,4,3,3,1,1,0,0,0,1,1,1,0,0,,4,3,3,4,4,4,4,5,4,5,5,3,4,4,5,3,3,5,1,3,67,64,71,64,70,0,66,2,4,4,,7,,127,127,Thought provoking,178,CBC3_1618573147_0,"1,2",12,6,5,8,15,5,5,,,,,7,19,43,37,12,13,11,12,6,17,8,14,37,18,10,14,24,18,11,11,58,8,6,6,10,9,9,6,7,6,3,6,4,16,42,14
179,22 Dec 2021 - 17:17:11 CET,22 Dec 2021 - 17:25:45 CET,0h 8m 34s,0h 8m 33s,1640189831,1640190345,1,5,,Terminate,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",Windows 10.0,Chrome 96.0.4664.110,222.153.100.77,1280,,1,1,1,5,1,0,1,0,0,0,,2,,,,,,1,1,1,1,2,2,2,10,2,,5,5,5,3,1,,1,,4,3,4,1,0,0,1,1,1,1,1,0,0,,4,7,5,5,5,5,5,2,4,5,2,2,5,5,5,5,3,5,2,4,97,50,98,80,10,0,33,2,5,4,,1,,141,127,,179,CBC3_1618573147_0,"1,2",22,7,6,9,12,5,,,,,,9,22,24,18,25,30,15,17,17,15,18,9,15,15,7,7,18,19,8,14,36,9,8,6,10,8,10,10,8,5,5,4,5,6,18,4
180,22 Dec 2021 - 17:18:23 CET,22 Dec 2021 - 17:22:21 CET,0h 3m 58s,0h 3m 56s,1640189903,1640190141,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 10; CPH2185 Build/QP1A.190711.020; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/96.0.4664.45 Mobile Safari/537.36",Android 10,Chrome 96.0.4664.45,2407:7000:9bd5:5900:ec7e:a77e:7106:7f56,360,,1,2,2,,0,0,0,0,0,1,,,,1,,1,100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,2,1,46,68,80,64,79,0,45,2,2,1,,8,,127,127,Nothing,,,"2,1",7,11,4,,4,,,5,,8,13,5,,,,,,,,,,,,,,,,,,,,37,5,5,7,4,3,6,3,6,10,4,7,3,5,74,7
