sys_RespNum,sys_StartTime,sys_EndTime,sys_ElapsedTime,sys_SumPageTimes,sys_StartTimeStamp,sys_EndTimeStamp,sys_DataSource,sys_RespStatus,sys_DispositionCode,sys_LastQuestion,sys_UserJavaScript,sys_UserAgent,sys_OperatingSystem,sys_Browser,sys_IPAddress,sys_ScreenWidth,sys_CAPIDeviceID,Agreement,Q0,Q1,Q1a,Q2_1,Q2_2,Q2_3,Q2_4,Q2_5,Q2_6,Q2_5_other,firstQ4,Q4a1,firstQ3,firstQ3a,secondQ4,Q4a,Q5,CBC_Random1,CBC_Random3,CBC_Random4,CBC_Random5,CBC_Random6,CBC_Random2,WTP,Q12,Q12_8_other,Q13toQ16_r1,Q13toQ16_r2,Q13toQ16_r3,Q13toQ16_r4,Q17,Q17_4_other,Q18,Q18_5_other,Q991,Q992,Q993,Q19_1,Q19_2,Q19_3,Q19_4,Q19_5,Q19_6,Q19_7,Q19_8,Q19_9,Q19_10,Q19_9_other,secondQ3,secondQ3a,Q20toQ34_r1,Q20toQ34_r2,Q20toQ34_r3,Q20toQ34_r4,Q20toQ34_r5,Q20toQ34_r6,Q20toQ34_r7,Q20toQ34_r8,Q20toQ34_r9,Q20toQ34_r10,Q20toQ34_r11,Q20toQ34_r12,Q20toQ34_r13,Q20toQ34_r14,Q20toQ34_r15,Q37,Documentaries,Optimism,Q41_1,Q42_1,Q43_1,Q45_1,Q46_1,Prefernottosay_1,Q47,Q48,Q49,Q50,Q50_6_other,Q51,Q51_9_other,Q52,Q53,Comments,sys_CBCVersion_CBC,sys_CBCDesignID_CBC,sys_block_set_1,sys_pagetime_1,sys_pagetime_2,sys_pagetime_3,sys_pagetime_4,sys_pagetime_5,sys_pagetime_6,sys_pagetime_7,sys_pagetime_8,sys_pagetime_9,sys_pagetime_10,sys_pagetime_11,sys_pagetime_12,sys_pagetime_13,sys_pagetime_14,sys_pagetime_15,sys_pagetime_16,sys_pagetime_17,sys_pagetime_18,sys_pagetime_19,sys_pagetime_20,sys_pagetime_21,sys_pagetime_22,sys_pagetime_23,sys_pagetime_24,sys_pagetime_25,sys_pagetime_26,sys_pagetime_27,sys_pagetime_28,sys_pagetime_29,sys_pagetime_30,sys_pagetime_31,sys_pagetime_32,sys_pagetime_33,sys_pagetime_34,sys_pagetime_35,sys_pagetime_36,sys_pagetime_37,sys_pagetime_38,sys_pagetime_39,sys_pagetime_40,sys_pagetime_41,sys_pagetime_42,sys_pagetime_43,sys_pagetime_44,sys_pagetime_45,sys_pagetime_46,sys_pagetime_47
11,17 Dec 2021 - 18:51:24 CET,17 Dec 2021 - 19:32:37 CET,0h 41m 13s,0h 41m 13s,1639763484,1639765957,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 10; moto g(7) play Build/QPYS30.52-22-8-9; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/96.0.4664.104 Mobile Safari/537.36 EdgW/1.0",Android 10,EdgW 1.0,62.166.215.4,360,,1,2,2,,0,0,0,0,0,1,,2,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,4,3,3,3,3,4,2,4,3,3,3,2,2,2,4,3,2,3,23,34,54,84,,1,55,2,3,2,,1,,126,126,,,,"1,2",16,2227,4,,13,3,,,,,,5,,,,,,,,,,,,,,,,,,8,6,63,13,10,4,10,5,6,11,5,5,2,4,9,26,29,5
12,17 Dec 2021 - 18:54:52 CET,17 Dec 2021 - 18:57:22 CET,0h 2m 30s,0h 2m 29s,1639763692,1639763842,1,5,,Terminate,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36 Edg/96.0.1054.57",Windows 10.0,Edg 96.0.1054.57,77.162.123.234,1229,,1,3,2,,0,0,0,0,0,1,,2,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,2,1,1,3,2,4,4,3,4,3,1,3,4,5,1,4,2,3,49,50,50,30,66,0,37,1,8,4,,1,,126,126,,,,"1,2",17,3,4,,7,5,,,,,,4,,,,,,,,,,,,,,,,,,6,4,36,6,4,7,6,5,5,4,5,4,4,4,5,3,16,2
13,17 Dec 2021 - 18:58:51 CET,17 Dec 2021 - 19:02:13 CET,0h 3m 22s,0h 3m 20s,1639763931,1639764133,1,5,,Terminate,1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15",Mac OS X 10.15.6,Safari 15.1,62.238.99.184,1024,,1,2,2,,1,0,0,0,0,0,,2,,4,4,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,3,4,4,3,4,4,2,2,3,5,5,2,3,5,2,3,85,29,82,34,67,0,50,2,5,4,,2,,126,126,,,,"2,1",19,4,3,,8,6,,8,5,,,6,,,,,,,,,,,,,,,,,,,,44,7,5,6,7,9,12,10,6,5,2,5,5,5,29,3
14,17 Dec 2021 - 19:01:49 CET,17 Dec 2021 - 19:14:43 CET,0h 12m 54s,0h 12m 52s,1639764109,1639764883,1,5,,Terminate,1,"Mozilla/5.0 (iPad; CPU OS 15_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/96.0.4664.101 Mobile/15E148 Safari/604.1",,Mobile 15E148,82.169.95.100,1080,,1,2,2,,0,0,0,0,0,1,,2,,,,,,1,1,2,2,2,2,2,7,5,,4,3,3,5,3,,2,,3,2,2,1,1,1,1,1,1,1,0,0,0,,3,3,4,3,3,3,3,2,2,2,2,2,3,3,3,3,3,5,2,2,42,51,57,74,41,0,53,1,2,2,,6,,126,126,,14,CBC3_1618573147_0,"1,2",16,7,5,,16,5,,,,,,7,27,53,44,4,34,18,13,10,35,9,15,28,36,16,23,41,26,21,10,82,12,8,9,12,15,14,34,7,8,4,10,5,17,29,3
15,17 Dec 2021 - 19:14:42 CET,17 Dec 2021 - 19:21:04 CET,0h 6m 22s,0h 6m 20s,1639764882,1639765264,1,5,,Terminate,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36 Edg/96.0.1054.57",Windows 10.0,Edg 96.0.1054.57,213.93.241.34,1366,,1,2,1,2,1,0,1,0,0,0,,2,,4,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,5,4,5,3,4,5,4,4,4,5,5,4,4,4,1,3,50,50,63,57,,1,66,2,2,2,,9,huisvrouw,126,126,,,,"2,1",19,7,6,17,23,9,,16,12,,,7,,,,,,,,,,,,,,,,,,,,60,13,8,11,14,14,18,44,12,10,2,13,10,19,30,5
16,17 Dec 2021 - 19:16:44 CET,17 Dec 2021 - 19:40:36 CET,0h 23m 52s,0h 23m 49s,1639765004,1639766436,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 7.0; VTR-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Mobile Safari/537.36 EdgA/96.0.1054.53",Android 7.0,EdgA 96.0.1054.53,2001:1c00:509:e100:693f:52b9:bd4e:24f5,360,,1,2,2,,0,0,0,0,0,1,,1,50,4,5,,,1,1,2,2,2,3,3,5,5,,4,5,5,4,1,,1,,3,3,4,0,0,0,0,0,0,1,0,0,0,,,,5,5,5,5,5,5,4,3,4,4,4,5,5,4,4,6,2,1,97,90,96,97,38,0,38,2,5,4,,2,,126,126,,16,CBC3_1618573147_0,"2,1",30,8,3,,3,840,82,6,5,,,28,246,4,6,1,15,10,7,5,6,5,7,5,7,4,4,9,11,,,25,6,6,4,3,5,2,5,7,5,3,2,4,3,19,3
17,17 Dec 2021 - 19:18:18 CET,17 Dec 2021 - 19:21:19 CET,0h 3m 1s,0h 3m 1s,1639765098,1639765279,1,5,,Terminate,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Mobile/15E148 Safari/604.1",,Safari 604.1,87.214.239.194,375,,1,2,2,,0,0,0,0,0,1,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,1,1,1,2,1,2,2,2,3,3,2,3,3,3,1,2,2,3,29,30,22,42,76,0,44,1,2,2,,9,Arbeidongeschikt,126,126,,,,"1,2",4,5,4,,4,3,,,,,,5,,,,,,,,,,,,,,,,,,6,6,47,5,7,6,7,6,8,8,5,7,1,2,7,12,17,3
18,17 Dec 2021 - 19:21:20 CET,17 Dec 2021 - 19:27:03 CET,0h 5m 43s,0h 5m 41s,1639765280,1639765623,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 10; SM-G960F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.104 Mobile Safari/537.36",Android 10,Chrome 96.0.4664.104,85.148.56.152,384,,1,2,2,,0,0,0,0,0,1,,2,,,,,,1,2,2,2,2,1,1,8,3,,5,5,5,4,1,,1,,2,1,1,1,1,0,1,0,1,1,0,0,0,,3,3,4,4,5,4,5,3,5,5,4,4,4,3,3,5,4,6,2,3,80,31,82,26,67,0,54,2,4,2,,2,,126,126,,18,CBC3_1618573147_0,"1,2",5,5,4,,5,5,,,,,,4,7,19,6,13,7,13,11,9,11,7,5,8,9,5,5,15,11,6,5,31,5,5,7,6,9,11,8,8,8,3,6,6,3,27,3
19,17 Dec 2021 - 19:27:03 CET,17 Dec 2021 - 19:36:26 CET,0h 9m 23s,0h 9m 23s,1639765623,1639766186,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G930F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.104 Mobile Safari/537.36",Android 8.0.0,Chrome 96.0.4664.104,2001:1c03:380e:7900:3d0a:cf4b:155c:7de2,360,,1,2,2,,0,0,0,0,0,1,,2,,4,4,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,3,3,3,3,5,3,3,4,3,1,3,4,2,2,88,38,58,38,,1,37,1,4,2,,1,,126,126,,,,"2,1",41,7,4,,15,4,,13,7,,,10,,,,,,,,,,,,,,,,,,,,44,147,17,9,4,9,10,65,9,5,13,8,8,2,149,4
20,17 Dec 2021 - 19:27:36 CET,17 Dec 2021 - 19:29:45 CET,0h 2m 9s,0h 2m 7s,1639765656,1639765785,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 11; M2012K11AG Build/RKQ1.200826.002; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/96.0.4664.104 Mobile Safari/537.36 EdgW/1.0",Android 11,EdgW 1.0,82.176.174.138,393,,1,2,2,,0,0,0,0,0,1,,2,,4,7,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,2,2,55,52,52,61,,1,40,2,4,5,,1,,126,126,,,,"2,1",8,10,3,,5,2,,3,5,,,7,,,,,,,,,,,,,,,,,,,,24,3,3,2,4,0,2,1,3,4,4,2,6,2,26,6
21,17 Dec 2021 - 19:27:43 CET,18 Dec 2021 - 11:02:01 CET,15h 34m 18s,15h 34m 14s,1639765663,1639821721,1,5,,Terminate,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36 Edg/96.0.1054.57",Windows 10.0,Edg 96.0.1054.57,2a02:a45f:5eef:1:507c:b6c8:c73d:be79,1536,,1,2,2,,0,0,0,0,0,1,,2,,4,6,,,1,1,2,1,1,3,3,5,4,,3,3,3,5,1,,1,,3,3,3,1,0,0,0,0,0,0,0,0,0,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,3,72,23,63,77,9,0,53,1,2,4,,4,,126,126,nee,21,CBC3_1618573147_0,"2,1",31,5,3,,5,3,,5,5,,,46,6,21,21,3,7,7,4,5,8,4,6,9,27,3,9,12,92,,,15,9,8,5,7,5,5,55530,100,6,5,16,4,3,14,6
22,17 Dec 2021 - 19:28:42 CET,17 Dec 2021 - 19:38:39 CET,0h 9m 57s,0h 9m 56s,1639765722,1639766319,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 11; motorola edge 20 pro) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.104 Mobile Safari/537.36",Android 11,Chrome 96.0.4664.104,2001:1c02:2c35:3d00:8599:e729:807a:dc93,432,,1,2,2,,0,0,0,0,0,1,,1,,4,6,,,1,2,2,1,1,2,2,3,8,"Gebaseerd op de realiteit Zonder drastisch ingrijpen van de VN ,USA OF plaatselijke regering is de k",4,5,5,2,2,,2,,2,3,4,1,1,0,0,1,0,1,0,1,0,Een overkoepelende organisatie gan alle hierboven genoemde sectoren die drastisch ingrijpt,,,3,5,5,4,5,3,4,5,5,4,5,5,5,5,5,7,1,4,63,39,53,55,34,1,58,1,2,1,,9,Arbeidsongeschikt,126,126,Prima enquête,22,CBC3_1618573147_0,"2,1",4,5,3,,6,2,11,9,9,,,7,3,19,5,3,29,8,9,7,6,10,8,122,15,12,25,28,48,,,39,11,13,5,4,9,8,14,9,3,2,3,7,15,35,10
23,17 Dec 2021 - 19:49:01 CET,17 Dec 2021 - 19:55:14 CET,0h 6m 13s,0h 6m 12s,1639766941,1639767314,1,5,,Terminate,1,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:95.0) Gecko/20100101 Firefox/95.0,Windows 10.0,Firefox 95.0,2a02:a45c:8689:1:412c:941f:6d8f:a8c4,1920,,1,2,2,,0,0,0,0,0,1,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,7,3,1,1,3,2,1,3,4,4,1,4,5,1,1,3,4,2,3,64,1,1,23,50,0,63,2,2,2,,6,,126,126,,,,"1,2",21,9,6,,13,6,,,,,,5,,,,,,,,,,,,,,,,,,19,15,126,15,6,10,20,10,26,27,10,6,3,6,5,3,23,3
24,17 Dec 2021 - 19:51:59 CET,17 Dec 2021 - 19:58:51 CET,0h 6m 52s,0h 6m 50s,1639767119,1639767531,1,5,,Terminate,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",Windows 10.0,Chrome 96.0.4664.110,149.143.74.114,1536,,1,2,2,,1,0,1,0,0,0,,2,,3,4,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,5,5,5,5,5,5,4,4,4,5,5,4,5,3,1,3,74,68,62,39,33,0,66,1,4,2,,7,,126,126,,,,"2,1",9,10,5,,19,5,,29,15,,,9,,,,,,,,,,,,,,,,,,,,107,11,26,41,15,15,11,26,10,13,3,3,6,5,20,6
25,17 Dec 2021 - 20:03:29 CET,17 Dec 2021 - 20:06:44 CET,0h 3m 15s,0h 3m 12s,1639767809,1639768004,1,5,,Terminate,1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36",Mac OS X 10.15.7,Chrome 96.0.4664.93,2001:1c00:a20:c400:543e:15b9:a77b:f23c,1440,,1,2,2,,0,0,0,0,0,1,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,3,2,2,50,50,50,50,55,0,47,2,5,2,,1,,126,126,,,,"1,2",7,9,5,,3,5,,,,,,18,,,,,,,,,,,,,,,,,,4,6,43,10,9,5,3,3,3,3,5,6,12,4,7,3,17,9
