sys_RespNum,sys_StartTime,sys_EndTime,sys_ElapsedTime,sys_SumPageTimes,sys_StartTimeStamp,sys_EndTimeStamp,sys_DataSource,sys_RespStatus,sys_DispositionCode,sys_LastQuestion,sys_UserJavaScript,sys_UserAgent,sys_OperatingSystem,sys_Browser,sys_IPAddress,sys_ScreenWidth,sys_CAPIDeviceID,Agreement,Q0,Q1,Q1a,Q2_1,Q2_2,Q2_3,Q2_4,Q2_5,Q2_6,Q2_5_other,firstQ4,Q4a1,firstQ3,firstQ3a,secondQ4,Q4a,Q5,CBC_Random1,CBC_Random3,CBC_Random4,CBC_Random5,CBC_Random6,CBC_Random2,WTP,Q12,Q12_8_other,Q13toQ16_r1,Q13toQ16_r2,Q13toQ16_r3,Q13toQ16_r4,Q17,Q17_4_other,Q18,Q18_5_other,Q991,Q992,Q993,Q19_1,Q19_2,Q19_3,Q19_4,Q19_5,Q19_6,Q19_7,Q19_8,Q19_9,Q19_10,Q19_9_other,secondQ3,secondQ3a,Q20toQ34_r1,Q20toQ34_r2,Q20toQ34_r3,Q20toQ34_r4,Q20toQ34_r5,Q20toQ34_r6,Q20toQ34_r7,Q20toQ34_r8,Q20toQ34_r9,Q20toQ34_r10,Q20toQ34_r11,Q20toQ34_r12,Q20toQ34_r13,Q20toQ34_r14,Q20toQ34_r15,Q37,Documentaries,Optimism,Q41_1,Q42_1,Q43_1,Q45_1,Q46_1,Prefernottosay_1,Q47,Q48,Q49,Q50,Q50_6_other,Q51,Q51_9_other,Q52,Q53,Comments,sys_CBCVersion_CBC,sys_CBCDesignID_CBC,sys_block_set_1,sys_pagetime_1,sys_pagetime_2,sys_pagetime_3,sys_pagetime_4,sys_pagetime_5,sys_pagetime_6,sys_pagetime_7,sys_pagetime_8,sys_pagetime_9,sys_pagetime_10,sys_pagetime_11,sys_pagetime_12,sys_pagetime_13,sys_pagetime_14,sys_pagetime_15,sys_pagetime_16,sys_pagetime_17,sys_pagetime_18,sys_pagetime_19,sys_pagetime_20,sys_pagetime_21,sys_pagetime_22,sys_pagetime_23,sys_pagetime_24,sys_pagetime_25,sys_pagetime_26,sys_pagetime_27,sys_pagetime_28,sys_pagetime_29,sys_pagetime_30,sys_pagetime_31,sys_pagetime_32,sys_pagetime_33,sys_pagetime_34,sys_pagetime_35,sys_pagetime_36,sys_pagetime_37,sys_pagetime_38,sys_pagetime_39,sys_pagetime_40,sys_pagetime_41,sys_pagetime_42,sys_pagetime_43,sys_pagetime_44,sys_pagetime_45,sys_pagetime_46,sys_pagetime_47
115,20 Dec 2021 - 15:32:00 CET,20 Dec 2021 - 15:38:22 CET,0h 6m 22s,0h 6m 18s,1640010720,1640011102,1,5,,Terminate,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",,Mobile 15E148,2603:9000:b002:a157:888f:eec6:10c0:eff9,428,,1,3,1,2,1,0,0,0,0,0,,1,100,,,,,1,1,2,1,2,2,1,10,3,,4,4,5,5,1,,2,,2,2,2,0,1,0,0,0,0,0,0,0,0,,4,4,5,5,4,3,4,5,5,5,5,4,5,5,5,5,5,7,1,3,50,40,70,58,53,0,43,2,4,4,,1,,189,189,,115,CBC3_1618573147_0,"1,2",18,5,4,6,7,4,5,,,,,4,12,3,8,3,18,11,8,8,4,6,10,12,21,8,19,16,7,10,6,32,9,7,13,11,6,8,8,6,5,3,4,3,4,30,4
116,20 Dec 2021 - 15:33:50 CET,20 Dec 2021 - 15:50:23 CET,0h 16m 33s,0h 16m 29s,1640010830,1640011823,1,5,,Terminate,1,"Mozilla/5.0 (iPad; CPU OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",,Mobile 15E148,2603:9001:7301:ca00:25cd:f0aa:2e40:c89,375,,1,1,2,,1,0,0,0,0,0,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,3,4,4,3,3,5,3,1,4,2,2,2,5,5,2,5,2,3,38,36,74,21,,1,67,2,6,5,,1,,189,189,,,,"1,2",14,7,7,,7,5,,,,,,7,,,,,,,,,,,,,,,,,,42,11,77,11,7,9,7,40,40,47,7,6,2,5,54,202,379,10
117,20 Dec 2021 - 15:34:05 CET,20 Dec 2021 - 15:36:37 CET,0h 2m 32s,0h 3m 27s,1640010845,1640010997,1,5,,Terminate,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Mobile/15E148 Safari/604.1",,Safari 604.1,2603:9001:6a02:f6ad:c945:abb7:eb1e:bff8,390,,1,2,1,7,0,0,0,1,0,0,,2,,3,5,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,5,5,5,5,5,5,5,5,3,5,5,1,5,4,2,2,66,82,100,100,100,0,20,2,6,3,,8,,189,189,,,,"2,1",5,5,4,3,5,4,,4,6,,,3,,,,,,,,,,,,,,,,,,,,63,8,5,7,4,3,3,2,8,4,2,3,3,4,24,2
118,20 Dec 2021 - 15:34:16 CET,20 Dec 2021 - 15:41:02 CET,0h 6m 46s,0h 6m 43s,1640010856,1640011262,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 9; SM-A102U Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/96.0.4664.104 Mobile Safari/537.36",Android 9,Chrome 96.0.4664.104,2600:1700:b820:2880:3d35:24ea:37c7:14f2,360,,1,1,1,2,0,1,1,0,0,0,,1,500,,,,,1,1,1,1,1,1,2,19,1,,5,5,5,5,1,,1,,4,4,4,1,0,0,0,0,0,0,0,0,0,,4,4,5,4,4,5,5,5,4,5,5,5,4,5,5,5,4,6,1,1,58,57,85,80,23,0,24,1,5,2,,1,,189,189,,118,CBC3_1618573147_0,"1,2",4,20,5,6,10,11,8,,,,,8,6,8,4,5,30,10,5,3,7,3,21,16,9,14,14,5,6,6,9,29,7,56,5,5,3,3,6,5,5,2,7,2,3,13,3
119,20 Dec 2021 - 15:34:54 CET,20 Dec 2021 - 15:39:31 CET,0h 4m 37s,0h 4m 31s,1640010894,1640011171,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 11; SM-G970F Build/RP1A.200720.012; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/96.0.4664.104 Mobile Safari/537.36",Android 11,Chrome 96.0.4664.104,2600:8804:8288:1b00:7191:b590:a100:91ac,360,,1,1,2,,0,1,1,0,0,0,,1,150,,,,,1,3,2,2,2,2,2,6,4,,4,3,4,4,2,,3,,2,3,4,1,0,0,1,1,0,0,0,0,0,,3,3,3,2,3,1,3,4,1,2,4,3,4,1,2,2,2,5,2,2,58,42,71,62,65,0,44,1,4,3,,1,,86,189,,119,CBC3_1618573147_0,"1,2",16,11,4,,3,5,4,,,,,5,6,4,3,3,4,2,6,4,2,4,6,6,11,6,4,5,7,3,3,49,8,5,7,3,3,3,2,17,4,2,3,4,3,33,4
120,20 Dec 2021 - 15:35:43 CET,20 Dec 2021 - 15:54:50 CET,0h 19m 7s,0h 19m 5s,1640010943,1640012090,1,5,,Terminate,1,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",Windows 8.1,Chrome 96.0.4664.110,174.48.68.155,1280,,1,1,2,,1,0,0,0,0,0,,2,,4,5,,,1,1,1,1,1,1,2,11,2,,4,4,4,4,2,,3,,3,4,3,1,1,1,1,1,1,1,1,0,0,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7,1,3,63,61,50,50,38,0,68,1,2,4,,4,,189,189,very important topic,120,CBC3_1618573147_0,"2,1",13,11,4,,7,4,,8,6,,,10,726,13,26,11,10,13,17,12,12,11,8,13,11,10,17,16,19,,,24,9,6,8,22,9,8,7,7,6,4,4,4,4,17,11
121,20 Dec 2021 - 15:36:15 CET,20 Dec 2021 - 15:48:40 CET,0h 12m 25s,0h 12m 23s,1640010975,1640011720,1,5,,Terminate,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36 Edg/96.0.1054.62",Windows 10.0,Edg 96.0.1054.62,96.59.241.19,965,,1,3,1,1,1,0,0,0,0,0,,2,,4,4,,,1,1,2,1,1,2,2,7,8,amount of donation,5,5,5,4,1,,1,,4,3,4,1,1,0,0,0,0,1,1,0,0,,,,3,3,3,3,3,2,3,3,3,5,3,4,4,4,4,6,2,2,79,31,90,74,34,0,53,1,3,4,,4,,189,189,,121,CBC3_1618573147_0,"2,1",53,13,5,11,10,31,,16,83,,,13,15,40,28,36,25,22,8,6,6,13,24,21,13,12,15,20,31,,,36,35,78,5,6,5,8,5,9,4,4,3,4,3,18,3
122,20 Dec 2021 - 15:36:15 CET,20 Dec 2021 - 15:55:28 CET,0h 19m 13s,0h 19m 8s,1640010975,1640012128,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 9; 5032W Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/96.0.4664.104 Mobile Safari/537.36",Android 9,Chrome 96.0.4664.104,71.214.135.140,320,,1,1,2,,1,1,0,0,0,0,,2,,4,4,,,1,2,2,1,2,1,1,21,7,,1,1,1,5,1,,2,,2,3,1,1,1,1,1,1,1,1,1,0,0,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,0,100,100,100,0,0,55,2,3,2,,1,,189,189,I pray that people get a clue of what they are doing to our reefs,122,CBC3_1618573147_0,"2,1",24,11,7,,18,6,,38,11,,,7,26,84,96,81,23,42,25,27,29,8,15,14,21,143,14,26,19,,,58,45,7,10,69,9,10,11,10,7,3,10,6,8,45,49
123,20 Dec 2021 - 15:37:12 CET,20 Dec 2021 - 15:49:44 CET,0h 12m 32s,0h 12m 25s,1640011032,1640011784,1,5,,Terminate,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",Windows 10.0,Chrome 96.0.4664.110,2601:883:8002:15d0:4557:40d:aa7c:c602,1920,,1,1,1,2,1,0,0,0,1,0,snorkeling,2,,3,2,,,1,1,2,2,1,1,2,8,1,,4,4,4,4,2,,2,,3,3,3,1,0,1,1,0,1,1,0,0,0,,,,2,2,5,4,5,5,5,4,5,4,3,1,3,1,1,1,1,2,82,50,68,99,84,0,69,2,3,4,,7,,66,189,,123,CBC3_1618573147_0,"2,1",25,14,4,8,60,7,,29,8,,,7,26,17,86,5,23,18,11,13,7,7,17,10,22,13,18,34,24,,,60,9,6,7,17,17,21,23,6,6,2,3,7,13,55,5
124,20 Dec 2021 - 15:37:44 CET,20 Dec 2021 - 15:44:04 CET,0h 6m 20s,0h 6m 15s,1640011064,1640011444,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 9; LM-V405 Build/PKQ1.190202.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/96.0.4664.104 Mobile Safari/537.36",Android 9,Chrome 96.0.4664.104,2601:880:8100:2510:66c2:deff:fe0b:e225,412,,1,3,2,,1,0,0,0,0,0,,2,,,,,,1,2,1,2,2,2,2,7,1,,4,5,5,5,1,,2,,2,3,2,1,1,1,0,0,1,1,1,0,0,,1,,1,3,3,1,3,4,3,3,5,5,3,1,1,4,1,3,2,3,21,29,48,18,100,0,23,1,3,3,,1,,189,189,,124,CBC3_1618573147_0,"1,2",44,15,2,,7,3,,,,,,4,23,15,18,2,16,7,10,4,5,6,7,6,10,6,17,18,18,5,,41,10,4,28,8,3,12,5,4,3,3,2,5,3,19,1
125,20 Dec 2021 - 15:37:45 CET,20 Dec 2021 - 16:03:53 CET,0h 26m 8s,0h 26m 5s,1640011065,1640012633,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 11; BE2025 Build/RKQ1.201217.002; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/96.0.4664.92 Mobile Safari/537.36",Android 11,Chrome 96.0.4664.92,2607:fb90:bc73:4b4b:1cd6:2f2a:5f7e:1f3f,384,,1,1,1,5,1,1,1,0,0,0,,2,,3,3,,,1,2,2,2,2,1,2,2,5,,5,5,5,5,1,,3,,4,4,4,1,1,0,1,0,1,1,0,0,0,,,,2,3,2,2,2,2,2,2,1,1,1,1,1,2,3,5,2,1,100,100,100,64,0,0,25,1,5,3,,4,,189,189,I enjoy answering the questions to this survey because I find this topic very interesting and important thank you and I look forward to taking more,125,CBC3_1618573147_0,"2,1",3,20,8,10,16,8,,11,9,,,7,122,88,47,333,27,8,5,21,9,6,8,8,33,21,58,18,30,,,105,56,12,8,11,8,94,17,17,5,3,41,17,6,212,22
126,20 Dec 2021 - 15:37:51 CET,20 Dec 2021 - 15:43:45 CET,0h 5m 54s,0h 5m 51s,1640011071,1640011425,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 11; SM-N975U Build/RP1A.200720.012; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/96.0.4664.104 Mobile Safari/537.36",Android 11,Chrome 96.0.4664.104,2600:387:6:982::56,412,,1,1,2,,0,1,1,0,0,0,,2,,,,,,1,1,1,1,1,1,2,10,3,,5,5,5,5,2,,2,,4,4,4,1,1,1,1,1,1,1,1,0,0,,4,5,4,4,4,4,4,3,3,4,4,3,3,4,4,3,4,6,2,3,98,59,75,65,56,0,30,2,2,3,,2,,189,189,N/a,126,CBC3_1618573147_0,"1,2",8,11,3,,7,4,,,,,,4,7,3,8,2,22,10,6,11,13,5,12,9,12,18,8,7,12,7,6,35,13,5,11,12,7,5,6,7,4,2,3,4,3,19,8
127,20 Dec 2021 - 15:37:53 CET,20 Dec 2021 - 15:45:13 CET,0h 7m 20s,0h 7m 18s,1640011073,1640011513,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 10; SM-G960U1 Build/QP1A.190711.020; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/96.0.4664.104 Mobile Safari/537.36",Android 10,Chrome 96.0.4664.104,70.127.179.191,360,,1,1,2,,0,0,0,0,0,1,,2,,3,1,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,2,2,2,5,2,2,5,1,3,1,2,1,1,5,2,2,38,18,68,8,73,0,50,1,2,2,,9,Disabled,189,189,,,,"2,1",6,23,5,,13,5,,62,51,,,8,,,,,,,,,,,,,,,,,,,,101,12,16,6,10,20,23,9,9,6,3,5,5,16,25,5
128,20 Dec 2021 - 15:38:07 CET,20 Dec 2021 - 15:50:32 CET,0h 12m 25s,0h 12m 20s,1640011087,1640011832,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 10; 5007Z Build/QP1A.190711.020; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/96.0.4664.104 Mobile Safari/537.36",Android 10,Chrome 96.0.4664.104,67.151.115.226,412,,1,1,2,,0,1,0,0,0,0,,2,,,,,,1,3,2,2,2,3,3,7,6,,4,4,5,5,3,,4,,4,4,4,0,0,0,1,0,0,0,0,0,0,,2,,4,5,3,5,5,5,5,4,3,3,3,5,5,5,5,6,1,1,100,100,100,100,78,0,44,2,2,1,,1,,189,189,,128,CBC3_1618573147_0,"1,2",9,12,11,,16,11,,,,,,14,5,4,24,4,25,9,7,7,5,14,24,22,44,22,18,38,21,19,,113,17,5,14,23,16,5,12,13,19,8,10,6,4,81,18
129,20 Dec 2021 - 15:38:08 CET,20 Dec 2021 - 15:42:06 CET,0h 3m 58s,0h 3m 58s,1640011088,1640011326,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 11; SM-G781U Build/RP1A.200720.012; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/96.0.4664.104 Mobile Safari/537.36",Android 11,Chrome 96.0.4664.104,2601:4c1:c580:7610:4d91:d62f:ec74:36c6,360,,1,1,1,6,0,0,1,0,0,0,,2,,3,5,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,4,4,4,5,4,5,5,3,3,3,3,4,2,3,2,3,15,60,39,65,98,0,34,2,5,4,,2,,189,189,,,,"2,1",5,9,3,8,14,5,,10,8,,,5,,,,,,,,,,,,,,,,,,,,53,8,6,10,14,6,11,14,6,4,1,5,4,3,27,4
130,20 Dec 2021 - 15:38:18 CET,20 Dec 2021 - 15:43:51 CET,0h 5m 33s,0h 5m 32s,1640011098,1640011431,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 9; moto e6 (XT2005DL) Build/PPBS29.73-81-5-14-5-4-2-6-3; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/96.0.4664.104 Mobile Safari/537.36",Android 9,Chrome 96.0.4664.104,172.58.139.69,360,,1,2,2,,0,0,0,0,0,1,,2,,4,4,,,1,1,1,2,1,1,2,10,5,,4,4,4,4,2,,2,,3,3,3,0,0,1,0,1,0,0,0,0,0,,,,4,4,4,4,4,3,3,4,5,4,4,4,4,4,4,5,3,2,64,34,72,77,56,0,31,2,2,2,,1,,189,189,,130,CBC3_1618573147_0,"2,1",8,12,4,,13,4,,8,7,,,6,8,8,7,13,14,8,5,5,5,4,11,11,10,10,10,9,11,,,30,6,6,6,5,6,4,4,7,5,3,5,2,3,33,4
131,20 Dec 2021 - 15:38:40 CET,20 Dec 2021 - 15:43:10 CET,0h 4m 30s,0h 4m 29s,1640011120,1640011390,1,5,,Terminate,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36 Edg/96.0.1054.62",Windows 10.0,Edg 96.0.1054.62,2603:9000:6b02:4b8f:61be:9da9:3589:be35,1366,,1,2,2,,0,0,0,0,0,1,,2,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,3,3,3,3,5,3,3,3,3,3,3,4,5,2,3,5,2,2,69,17,69,53,78,0,46,2,5,3,,9,Disabled,189,189,,,,"1,2",5,10,5,,6,5,,,,,,7,,,,,,,,,,,,,,,,,,6,16,42,10,15,8,16,17,8,11,38,5,5,5,3,11,17,3
132,20 Dec 2021 - 15:38:55 CET,20 Dec 2021 - 15:43:20 CET,0h 4m 25s,0h 4m 24s,1640011135,1640011400,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 11; SM-S127DL Build/RP1A.200720.012; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/96.0.4664.104 Mobile Safari/537.36",Android 11,Chrome 96.0.4664.104,67.174.20.108,339,,1,2,2,,0,0,0,0,0,1,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,2,3,3,2,3,3,4,4,4,4,3,3,3,4,5,4,2,3,18,28,60,37,,1,51,2,1,6,Vocational,6,,189,189,,,,"1,2",11,6,4,,6,4,,,,,,6,,,,,,,,,,,,,,,,,,12,6,68,8,6,8,23,7,10,13,6,5,2,3,13,10,34,4
133,20 Dec 2021 - 15:39:27 CET,20 Dec 2021 - 15:50:13 CET,0h 10m 46s,0h 11m 12s,1640011167,1640011813,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 12; Pixel 5a Build/SQ1A.211205.008; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/91.0.4472.114 Mobile Safari/537.36",Android 12,Chrome 91.0.4472.114,2607:fb90:e20f:ecdc:220d:8654:3bf4:8ccc,412,,1,1,1,2,0,1,1,0,0,0,,2,,4,4,,,1,1,2,2,2,1,1,10,1,,4,5,4,3,3,,2,,3,4,4,1,0,0,0,0,0,0,0,0,0,,,,3,4,4,2,3,2,2,1,2,1,2,2,3,2,2,5,3,2,72,86,100,100,58,0,31,1,3,2,,1,,115,189,,133,CBC3_1618573147_0,"2,1",12,5,5,6,16,9,,11,15,,,8,17,16,14,10,27,36,11,35,16,12,51,8,35,24,11,14,18,,,107,6,5,4,8,5,5,8,4,5,2,4,38,7,13,5
134,20 Dec 2021 - 15:39:58 CET,20 Dec 2021 - 15:39:58 CET,0h 0m 0s,0h 0m 0s,1640011198,1640011198,1,4,,TERMINATEEARLY,1,"Mozilla/5.0 (Linux; Android 11; LM-G850 Build/RKQ1.210420.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/96.0.4664.104 Mobile Safari/537.36",Android 11,Chrome 96.0.4664.104,2607:fb90:40ef:49a3:7ca5:1b39:92c9:423e,412,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,20 Dec 2021 - 15:40:20 CET,20 Dec 2021 - 15:50:55 CET,0h 10m 35s,0h 10m 32s,1640011220,1640011855,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 11; SM-N975F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Mobile Safari/537.36",Android 11,Chrome 96.0.4664.45,2607:fb90:9157:7628:0:26:d4e3:5c01,360,,1,3,1,2,0,0,1,0,0,0,,2,,4,6,,,1,2,1,1,1,2,2,14,1,,5,5,5,5,3,,2,,3,4,3,1,1,1,0,1,0,1,0,0,0,,,,4,5,1,4,4,2,1,3,4,5,1,3,5,2,5,6,1,2,100,78,75,16,20,0,25,2,2,3,,1,,128,189,,135,CBC3_1618573147_0,"2,1",6,16,7,8,16,5,,12,8,,,7,6,18,61,4,10,24,14,14,11,13,13,10,39,21,17,19,17,,,66,11,10,9,16,13,10,15,5,5,3,5,5,3,62,4
136,20 Dec 2021 - 15:40:55 CET,20 Dec 2021 - 15:48:25 CET,0h 7m 30s,0h 7m 27s,1640011255,1640011705,1,5,,Terminate,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.2 Mobile/15E148 Safari/604.1",,Safari 604.1,2603:9001:1401:1b00:ac42:9c9b:f975:edf5,390,,1,1,1,2,0,0,0,0,0,1,,2,,,,,,1,3,3,1,1,1,1,5,1,,4,4,4,5,1,,2,,3,3,4,1,0,1,1,1,1,1,1,0,0,,4,5,4,4,4,4,5,4,4,3,5,3,4,4,5,3,4,6,2,3,77,65,73,72,48,0,46,2,4,5,,2,,189,189,,136,CBC3_1618573147_0,"1,2",8,11,3,6,14,80,,,,,,4,17,9,11,9,6,5,5,5,3,4,7,9,14,12,8,15,17,14,11,44,7,5,9,11,6,7,13,6,4,2,4,3,4,21,2
137,20 Dec 2021 - 15:40:58 CET,20 Dec 2021 - 15:44:30 CET,0h 3m 32s,0h 3m 26s,1640011258,1640011470,1,5,,Terminate,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36 Edg/96.0.1054.62",Windows 10.0,Edg 96.0.1054.62,2601:4c3:202:12a0:59e0:fa4d:d07d:c5fb,1302,,1,3,2,,0,0,0,0,0,1,,2,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,2,4,89,92,80,94,50,0,51,2,2,2,,1,,189,189,,,,"1,2",5,11,6,,7,11,,,,,,9,,,,,,,,,,,,,,,,,,15,6,29,8,8,9,5,4,4,3,7,8,4,5,3,3,38,3
138,20 Dec 2021 - 15:41:16 CET,20 Dec 2021 - 15:49:55 CET,0h 8m 39s,0h 8m 36s,1640011276,1640011795,1,5,,Terminate,1,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:95.0) Gecko/20100101 Firefox/95.0,Windows 10.0,Firefox 95.0,2603:9001:510c:6d19:d5a5:e312:d3ec:b245,1920,,1,1,2,,0,0,0,0,0,1,,2,,,,,,1,2,2,2,2,2,1,5,1,,4,4,4,5,2,,2,,3,4,3,1,1,1,0,0,1,1,0,0,0,,4,6,4,3,4,4,4,4,3,3,3,2,3,3,4,3,4,6,2,3,59,53,66,69,31,0,62,2,4,3,,7,,189,189,,138,CBC3_1618573147_0,"1,2",17,14,5,,8,5,,,,,,7,16,25,52,33,12,8,11,12,9,9,9,17,16,12,18,15,15,9,12,48,10,8,6,9,7,8,8,7,6,4,5,5,9,23,4
139,20 Dec 2021 - 15:41:30 CET,20 Dec 2021 - 15:46:42 CET,0h 5m 12s,0h 5m 9s,1640011290,1640011602,1,5,,Terminate,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",Windows 10.0,Chrome 96.0.4664.110,12.38.107.170,1920,,1,1,2,,0,1,1,1,0,0,,1,500,,,,,1,2,1,1,2,2,2,11,1,,4,5,5,4,3,,1,,3,3,3,1,1,1,1,1,1,1,1,0,0,,4,6,5,4,4,5,4,4,5,5,4,5,4,4,4,5,4,7,1,3,87,83,86,87,27,0,51,1,3,4,,1,,189,189,,139,CBC3_1618573147_0,"1,2",4,5,4,,10,3,6,,,,,5,5,3,16,3,19,13,14,5,9,5,11,8,11,9,3,9,11,5,5,21,7,5,5,8,5,5,3,6,7,3,4,4,3,23,3
140,20 Dec 2021 - 15:41:46 CET,20 Dec 2021 - 15:56:34 CET,0h 14m 48s,0h 14m 44s,1640011306,1640012194,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 9; SM-N950U Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/96.0.4664.104 Mobile Safari/537.36",Android 9,Chrome 96.0.4664.104,2601:6c0:8000:67c0:6883:bd3e:b95e:545c,412,,1,1,2,,0,0,1,0,0,0,,2,,4,6,,,1,1,2,2,2,1,1,3,1,,5,5,5,5,1,,2,,3,3,3,1,1,1,1,1,1,1,1,0,0,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7,2,3,32,0,52,0,48,0,29,2,1,2,,6,,189,189,,140,CBC3_1618573147_0,"2,1",371,8,4,,10,3,,6,4,,,8,10,434,15,7,18,19,5,4,6,10,6,6,6,68,19,79,26,,,17,3,4,5,6,4,6,20,4,3,2,3,2,6,16,2
141,20 Dec 2021 - 15:42:00 CET,20 Dec 2021 - 15:51:58 CET,0h 9m 58s,0h 9m 52s,1640011320,1640011918,1,5,,Terminate,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",Windows 10.0,Chrome 96.0.4664.110,75.85.133.3,1924,,1,1,1,7,1,1,0,0,0,0,,1,50,4,6,,,1,1,2,1,1,2,3,7,2,,4,3,4,4,1,,2,,3,2,3,1,0,0,0,0,0,0,0,0,0,,,,4,3,4,3,4,5,2,3,4,5,3,3,4,3,4,4,3,3,23,38,46,57,54,0,69,1,4,3,,7,,88,189,,141,CBC3_1618573147_0,"2,1",5,12,5,8,32,6,10,9,11,,,9,35,19,20,24,31,10,6,5,9,6,9,25,15,12,24,21,15,,,53,12,9,6,18,14,9,19,9,5,3,5,4,6,25,7
